AREA,PERIMETER,MAJOR_AXIS,MINOR_AXIS,ECCENTRICITY,EQDIASQ,SOLIDITY,CONVEX_AREA,EXTENT,ASPECT_RATIO,ROUNDNESS,COMPACTNESS,SHAPEFACTOR_1,SHAPEFACTOR_2,SHAPEFACTOR_3,SHAPEFACTOR_4,meanRR,meanRG,meanRB,StdDevRR,StdDevRG,StdDevRB,skewRR,skewRG,skewRB,kurtosisRR,kurtosisRG,kurtosisRB,entropyRR,entropyRG,entropyRB,meanH,meanS,meanV,StdDevH,StdDevS,StdDevV,skewH,skewS,skewV,kurtosisH,kurtosisS,kurtosisV,entropyH,entropyS,entropyV,meanL,meanA,meanB,StdDevL,StdDevA,StdDevB,skewL,skewA,skewB,kurtosisL,kurtosisA,kurtosisB,entropyL,entropyA,entropyB,meanY,meanCb,meanCr,StdDevY,StdDevCb,StdDevCr,skewY,skewCb,skewCr,kurtosisY,kurtosisCb,kurtosisCr,entropyY,entropyCb,entropyCr,meanXX,meanYY,meanZZ,StdDevXX,StdDevYY,StdDevZZ,skewXX,skewYY,skewZZ,kurtosisXX,kurtosisYY,kurtosisZZ,entropyXX,entropyYY,entropyZZ,ALLdaub4RR,ALLdaub4RG,ALLdaub4RB,ALLdaub4H,ALLdaub4S,ALLdaub4V,ALLdaub4L,ALLdaub4a,ALLdaub4b,ALLdaub4Y,ALLdaub4Cb,ALLdaub4Cr,ALLdaub4XX,ALLdaub4YY,ALLdaub4ZZ,CLASS
9475,408.427,178.9363,67.5776,0.9259,109.836,0.9817,9652,0.5299,2.6479,0.7138,0.6138,0.0189,0.0071,0.3768,0.9977,231.0872,230.93,224.4038,12.1716,11.9095,11.3162,-1.9626,-2.1711,-2.0192,13.7303,14.9286,14.928,-5527242240,-5518230016,-5182554112,0.1621,0.0305,0.908,0.049,0.0185,0.0474,2.5789,2.2705,-2.0635,63.251,11.5018,14.2838,920.0328,72.7143,1450.1875,233.2718,127.3347,131.3177,10.7723,0.6186,2.0133,-2.2996,-0.0573,1.9729,15.8699,3.2859,9.716,-5637393408,-1489267712,-1594399616,213.7292,125.2763,128.6478,10.177,1.8729,0.8297,-2.1383,-2.2769,1.6271,14.8056,10.2758,6.5397,-4657301504,-1437037440,-1523395968,0.7534,0.7983,0.825,0.0815,0.0867,0.0877,-1.2212,-1.2369,-1.125,9.8017,9.8144,10.2772,2899.2026,2546.9092,2298.4297,115.5083,115.4278,112.1617,0.081,0.0153,0.4538,116.6026,63.6672,65.6602,106.8322,62.6355,64.3258,0.3765,0.3989,0.4122,Ipsala
7244,412.703,194.9039,48.1895,0.969,96.0383,0.9722,7451,0.3845,4.0445,0.5345,0.4927,0.0269,0.0067,0.2428,0.982,218.5432,220.4695,242.3857,18.3367,18.5097,16.5386,-1.0644,-1.0988,-3.67,7.0366,7.1669,18.7773,-3760971264,-3833823488,-4700773888,0.6451,0.0993,0.9505,0.0513,0.0417,0.0648,-7.9763,-0.5836,-3.67,95.4735,2.257,18.7789,2614.342,353.7859,581.3481,224.9814,130.5005,116.9469,16.5916,1.7704,5.0247,-1.3991,-0.3255,0.571,8.449,2.1498,2.2063,-3999171840,-1202235136,-945809088,206.9957,137.8575,125.4451,15.3953,4.4288,1.2123,-1.3853,-0.5858,0.3487,8.2707,2.2263,2.3835,-3333709056,-1358210304,-1101751808,0.7155,0.7359,0.9529,0.1162,0.1264,0.1259,-0.8036,-0.5049,-2.7782,5.7285,4.8938,12.9577,2266.6169,2140.0266,334.7487,109.3622,110.3237,121.2397,0.3225,0.0495,0.4755,112.5662,65.244,58.4951,103.5718,68.908,62.7255,0.3584,0.3686,0.477,Basmati
6672,332.842,136.3604,63.4366,0.8852,92.1686,0.9752,6842,0.6307,2.1496,0.7568,0.6759,0.0204,0.0095,0.4569,0.9821,215.82,217.4885,228.324,21.0596,22.0519,20.8916,-0.9037,-0.8537,-1.2535,4.6764,4.4925,5.7996,-3380913920,-3441579776,-3818008832,0.6421,0.0564,0.8954,0.0337,0.0136,0.0819,-4.457,-0.3037,-1.2538,81.6911,3.4857,5.8,2422.9819,125.6966,1061.5294,221.6042,128.8696,122.3191,19.9058,1.0718,1.5877,-0.9806,0.2733,0.5189,4.9826,3.6505,3.2708,-3575525632,-1076850560,-959868032,203.4299,133.0082,126.3297,18.5526,1.4126,0.726,-0.9125,-0.4479,0.5759,4.6783,2.8926,4.3906,-2966402816,-1154655744,-1030533824,0.6819,0.7109,0.8465,0.1403,0.1498,0.1636,-0.4485,-0.3914,-0.6734,3.0867,2.9985,3.5027,2093.6702,1966.2386,1137.1433,107.9019,108.7366,114.1533,0.3211,0.0282,0.4477,110.7927,64.4343,61.1594,101.7091,66.5027,63.1644,0.3409,0.3554,0.4232,Arborio
5036,319.789,148.385,43.7762,0.9555,80.0752,0.9633,5228,0.4331,3.3896,0.6188,0.5396,0.0295,0.0087,0.2912,0.9871,220.0078,229.0052,241.146,14.1934,15.002,15.0542,-2.6127,-2.8775,-3.3947,14.6609,15.2257,17.7278,-2643372288,-2885713408,-3228568576,0.5953,0.0877,0.9457,0.0228,0.0155,0.059,-3.5449,-1.5299,-3.3944,99.2719,7.4497,17.7267,1846.5894,190.9623,455.1902,230.7581,126.5578,121.03,13.5525,1.0518,1.529,-3.0145,0.9014,0.8805,16.3652,4.7973,6.491,-2931073792,-780981632,-707742592,211.5417,134.771,123.3274,12.6036,1.4557,1.1238,-2.9107,-1.1513,0.9868,15.5711,6.3784,5.2314,-2424213760,-897197504,-737674240,0.7388,0.7809,0.9497,0.0942,0.1009,0.1169,-2.1536,-2.1096,-2.6803,10.6991,10.4429,12.4538,1567.2076,1401.5619,287.5053,110.0312,114.5271,120.5937,0.2975,0.0438,0.4729,115.4018,63.2799,60.5162,105.7924,67.3827,61.6639,0.3696,0.3907,0.4751,Jasmine
7725,344.792,140.6425,71.0416,0.863,99.1755,0.9798,7884,0.7884,1.9797,0.8166,0.7052,0.0182,0.0092,0.4973,0.9844,229.572,230.5832,232.6427,21.7475,22.0829,20.2507,-1.8004,-1.7662,-1.9993,6.6347,6.4758,7.6908,-4476747776,-4521034752,-4600468480,0.5067,0.0174,0.9145,0.1819,0.0119,0.0806,-1.1123,1.3262,-1.9606,3.349,4.8373,7.4815,2377.0886,24.0814,1019.5347,233.0518,127.8502,126.7808,19.9845,0.7064,1.6436,-1.8658,0.5249,-0.6854,7.0165,3.1789,3.0785,-4616886784,-1225088768,-1202810752,213.9775,129.0581,127.1792,18.6908,1.4353,0.4392,-1.8007,0.5705,0.7407,6.6452,3.0924,4.1875,-3832556800,-1250919168,-1210917120,0.7658,0.8058,0.8918,0.1434,0.1532,0.1572,-1.3954,-1.3608,-1.5268,4.64,4.5113,5.1922,2059.1816,1738.3035,919.5197,114.8002,115.3063,116.3396,0.2535,0.0087,0.4573,116.5432,63.9258,63.3885,107.0026,64.5302,63.5893,0.3829,0.403,0.446,Arborio
7059,311.879,117.4605,77.178,0.7538,94.804,0.9823,7186,0.69,1.5219,0.912,0.8071,0.0166,0.0109,0.6514,0.9914,213.3087,212.0975,227.595,15.6958,15.7957,16.3416,-1.9984,-1.9188,-2.4869,13.1959,12.7884,14.5801,-3468574208,-3426233856,-3995069696,0.679,0.0681,0.8925,0.0238,0.0179,0.0641,-22.8132,-0.4664,-2.4867,659.0704,3.5742,14.5793,2514.2046,181.5764,1202.197,217.6318,130.7323,120.3607,14.5961,0.9374,2.059,-2.1762,-0.3851,0.6815,14.1937,3.2916,3.4458,-3619904512,-1175920000,-980143232,199.9807,134.6779,127.2315,13.5525,1.9074,0.4228,-2.0302,-0.7227,1.2902,13.2135,3.2193,2.7171,-3008926464,-1255830528,-1107522944,0.6555,0.6744,0.832,0.098,0.1023,0.1205,-0.9682,-0.8488,-1.3929,8.0153,7.8137,8.5606,2425.0347,2375.3228,1545.313,106.5908,105.9855,113.7272,0.3395,0.034,0.446,108.7542,65.3646,60.1843,99.9358,67.3365,63.6159,0.3274,0.3369,0.4156,Karacadag
12849,456.372,188.4676,88.1827,0.8838,127.9056,0.9744,13187,0.7814,2.1372,0.7752,0.6787,0.0147,0.0069,0.4606,0.9844,236.4276,239.2894,237.3905,10.519,10.1221,9.9908,-3.5095,-4.6013,-4.4504,30.176,39.5029,39.1043,-7870853632,-8078315008,-7938879488,0.3475,0.0151,0.9386,0.1465,0.0064,0.0398,-1.1151,-0.8096,-4.5945,2.973,3.2741,39.363,3166.5012,27.6466,1379.4999,240.3514,126.9107,128.4835,9.2549,0.72,0.7364,-4.5917,-0.0792,1.2577,40.329,2.8522,3.3629,-8153637888,-2004805248,-2060028672,220.5916,127.5223,126.7049,8.7439,0.7207,0.9307,-4.2767,-1.1758,0.982,36.8825,2.9695,2.8413,-6761413120,-2026181888,-1997694080,0.8125,0.8618,0.9296,0.0706,0.0738,0.0786,-2.6645,-2.912,-2.9424,21.2956,22.8369,23.8127,3369.5352,2664.5408,1409.728,118.1915,119.6226,118.6721,0.1738,0.0076,0.4692,120.1572,63.4554,64.2422,110.2759,63.7607,63.3525,0.4061,0.4307,0.4646,Ipsala
14883,485.363,203.2395,94.3304,0.8858,137.6576,0.9861,15093,0.6267,2.1545,0.7939,0.6773,0.0137,0.0063,0.4588,0.9884,242.0254,244.5516,240.6942,11.4294,11.1858,11.8173,-3.3698,-4.0882,-2.9764,24.1236,29.6489,20.3975,-9597543424,-9815724032,-9484898304,0.2394,0.0167,0.959,0.1124,0.0098,0.0439,-0.9597,0.0497,-4.0934,3.2301,2.8248,29.6746,2509.5422,41.6787,1065.7689,244.997,126.7345,129.4105,10.1663,0.884,1.0233,-4.0746,-0.1185,0.9241,30.0241,2.2023,3.8767,-9850210304,-2315105792,-2424365824,224.9826,126.6501,126.9989,9.6809,0.9371,0.8119,-3.7842,-0.8921,-0.0401,27.2267,4.2771,1.6209,-8179290112,-2311726592,-2325752320,0.8525,0.9053,0.9624,0.0811,0.0843,0.0962,-2.5177,-2.7885,-2.1053,15.9808,17.758,12.9373,3208.8562,2152.2969,677.2603,121.0249,122.2881,120.3588,0.1197,0.0084,0.4796,122.5093,63.3675,64.7054,112.501,63.325,63.4995,0.4263,0.4527,0.4813,Ipsala
13545,470.587,198.7273,88.0138,0.8966,131.3241,0.9824,13788,0.5821,2.2579,0.7686,0.6608,0.0147,0.0065,0.4367,0.986,235.3285,237.9479,236.3468,10.5736,10.0814,9.9745,-2.8524,-3.8759,-3.7248,24.4931,33.0775,32.6936,-8213667328,-8412137472,-8288935936,0.3201,0.0127,0.9332,0.1636,0.0066,0.0395,-0.8945,-0.719,-3.8703,2.6557,2.62,33.0357,3086.262,22.6792,1573.7017,239.2751,126.8811,128.3684,9.215,0.7542,0.5007,-3.8935,0.1976,0.8091,33.8356,1.9354,2.5372,-8511549440,-2112322304,-2167277824,219.5401,127.6327,126.7559,8.7428,0.4964,0.8274,-3.5691,-0.7182,0.5767,30.5999,1.9406,2.0336,-7053776384,-2139970432,-2107745536,0.8034,0.8514,0.9201,0.0718,0.0748,0.0797,-2.0347,-2.2593,-2.28,17.0868,18.4472,19.3843,3659.4556,2968.3284,1679.1155,117.6497,118.9589,118.1587,0.16,0.0063,0.4665,119.6229,63.4421,64.1841,109.7579,63.8164,63.3782,0.4017,0.4257,0.46,Ipsala
7861,428.946,205.9345,49.3783,0.9708,100.0447,0.9763,8052,0.7824,4.1705,0.5369,0.4858,0.0262,0.0063,0.236,0.9843,227.1599,228.4733,243.3512,15.7204,15.8476,15.1435,-1.7001,-1.8159,-3.5089,9.9959,10.3465,18.5866,-4428463616,-4484689920,-5140608512,0.619,0.0683,0.9548,0.1308,0.032,0.059,-3.3933,-0.5561,-3.5384,14.3978,2.3108,18.7938,2705.6394,218.3476,587.0282,231.9289,129.5775,120.4419,14.2277,1.4265,4.0723,-2.092,0.1498,0.5927,11.9913,3.1035,2.5281,-4628013568,-1284264832,-1094350848,213.3227,134.7421,126.21,13.3028,3.6174,1.055,-2.0416,-0.6551,0.0048,11.4692,2.4868,2.6151,-3855805696,-1400931456,-1211703552,0.7634,0.7914,0.9679,0.1037,0.1115,0.1179,-1.4231,-1.1773,-2.7487,7.6448,6.7553,12.7667,2279.1184,2069.9487,189.2496,113.5691,114.2255,121.6672,0.3096,0.0342,0.4774,115.9576,64.787,60.2193,106.6536,67.3716,63.1029,0.3815,0.3955,0.4838,Basmati
6725,299.134,111.966,76.877,0.727,92.534,0.9864,6818,0.7224,1.4564,0.9444,0.8264,0.0166,0.0114,0.683,0.9948,207.5811,206.1783,218.5738,13.9679,14.0305,14.8377,-1.9029,-1.835,-2.0898,12.4524,12.0142,12.9807,-3110060288,-3064674816,-3481822720,0.6555,0.0617,0.8595,0.1258,0.0159,0.0567,-3.8089,-1.0482,-2.2062,16.2013,4.5812,13.8795,2280.7241,147.6282,1448.7451,212.1193,130.3405,121.9649,12.9632,1.1284,3.1789,-2.0852,-2.0235,2.7306,13.6958,7.7557,11.5444,-3257412608,-1112925440,-961965056,194.6531,133.2645,127.6,11.9872,2.8051,0.6659,-1.9425,-2.7152,1.0026,12.6446,11.4571,5.9783,-2699307520,-1169279360,-1061896960,0.6114,0.6309,0.7611,0.0842,0.0881,0.1053,-1.032,-0.955,-1.1277,7.344,6.9886,7.5792,2383.5488,2363.6333,1953.7412,103.8171,103.1138,109.312,0.3279,0.0308,0.4298,106.0832,65.1709,60.9834,97.3476,66.6319,63.8008,0.3059,0.3156,0.3808,Karacadag
6397,295.966,113.3151,72.3246,0.7698,90.2492,0.9843,6499,0.7051,1.5668,0.9177,0.7964,0.0177,0.0113,0.6343,0.9938,188.6422,189.1618,205.5363,13.0324,13.3446,15.0339,-2.6916,-2.6034,-2.7375,17.3346,16.4665,15.9503,-2400120064,-2415250688,-2897935616,0.6621,0.0838,0.806,0.0305,0.0199,0.059,-14.6188,-1.0727,-2.7357,315.3786,3.7454,15.9429,2303.666,228.3554,1738.6401,196.3142,130.2779,119.707,12.6592,0.9084,2.1499,-2.8702,-0.5119,0.9694,18.3437,3.0982,3.5843,-2617033472,-1057487616,-877639488,179.9289,135.2931,126.4124,11.4728,1.9542,0.8446,-2.7119,-0.9969,0.1483,17.045,3.4939,2.8689,-2161908992,-1149558784,-989500224,0.5057,0.5204,0.6591,0.07,0.0725,0.0944,-1.58,-1.4926,-1.6806,9.9073,9.6705,9.3685,2185.395,2212.1689,2205.2095,94.2962,94.5567,102.7366,0.3311,0.0419,0.4029,98.1342,65.138,59.8566,89.9395,67.6429,63.2064,0.2527,0.2601,0.3294,Karacadag
8064,409.885,187.1649,55.6706,0.9547,101.3282,0.975,8271,0.6541,3.362,0.6032,0.5414,0.0232,0.0069,0.2931,0.9854,212.738,233.9191,242.7143,13.4235,15.0189,14.716,-2.4225,-2.9496,-3.4901,13.5051,15.2949,18.343,-3932143872,-4839033344,-5242010624,0.5485,0.1233,0.9518,0.0143,0.0204,0.0577,-0.4885,-0.643,-3.4909,5.174,5.5513,18.3475,2911.0103,517.8268,647.7088,232.7104,121.9689,121.0264,13.3408,1.4122,1.6086,-3.053,1.0515,0.3844,16.3356,4.1548,5.5477,-4779604992,-1152754432,-1133239040,212.3215,135.0255,118.0064,12.3568,1.5341,1.8292,-2.9314,-0.4516,1.4734,15.4655,4.8652,5.3063,-3912381696,-1442665472,-1071802944,0.7332,0.7983,0.9655,0.0912,0.1009,0.1155,-2.2143,-2.215,-2.7928,10.6528,10.4908,13.0106,2546.1355,2124.6443,240.8925,106.3478,116.936,121.33,0.2742,0.0617,0.4758,116.335,60.9834,60.5144,106.1409,67.5106,59.0052,0.3664,0.399,0.4825,Jasmine
5712,294.296,119.3921,61.5237,0.857,85.2804,0.9754,5856,0.6302,1.9406,0.8288,0.7143,0.0209,0.0108,0.5102,0.9901,212.0669,211.4501,219.4139,15.5567,15.5816,15.5723,-1.0908,-1.1089,-1.277,7.7641,7.7474,8.491,-2771054080,-2753631744,-2983907840,0.6779,0.037,0.8604,0.0325,0.0116,0.0611,-12.7697,0.3742,-1.2767,264.5746,2.5392,8.4904,2031.2478,54.172,1215.2319,216.5098,129.1038,124.0727,14.3045,0.6757,1.2216,-1.2517,0.9245,-0.1567,8.4476,4.6674,2.7242,-2895817472,-925557312,-847911872,198.5324,131.1796,127.5851,13.357,1.2273,0.4938,-1.126,0.3728,-0.3323,7.8606,2.0383,1.1456,-2396180736,-958771008,-901694272,0.6391,0.6648,0.7725,0.0994,0.1041,0.1171,-0.3885,-0.3728,-0.4935,5.2035,5.1446,5.4609,1974.0215,1930.3005,1571.1943,106.0533,105.7456,109.7192,0.3388,0.0184,0.4303,108.2743,64.5501,62.0408,99.2853,65.587,63.7923,0.3197,0.3325,0.3864,Arborio
8067,364.494,143.7799,73.1595,0.8609,101.347,0.9702,8315,0.6266,1.9653,0.763,0.7049,0.0178,0.0091,0.4969,0.9765,228.8659,228.8143,236.86,22.0401,22.6246,20.7985,-1.7698,-1.6989,-2.1328,7.0435,6.7467,8.6167,-4645336576,-4645974528,-4997079040,0.6584,0.0365,0.9289,0.0357,0.0172,0.0816,-4.2874,0.7827,-2.132,52.1417,3.7213,8.6121,2902.8193,79.6246,881.0321,231.9908,128.9694,123.9538,20.4622,1.0043,1.9008,-1.8321,0.8038,-0.3637,7.3921,3.0962,2.7838,-4776038400,-1304211584,-1195182208,213.3172,131.4305,127.2373,19.0853,1.6556,0.4298,-1.7691,0.4752,1.3053,7.0344,2.92,2.9149,-3977151744,-1359906304,-1265800832,0.7651,0.7977,0.9226,0.1462,0.1559,0.1633,-1.2753,-1.2045,-1.5511,4.7317,4.5138,5.6441,2138.8235,1859.4006,542.8062,114.4042,114.3772,118.395,0.3292,0.0183,0.4643,115.9669,64.485,61.9783,106.6326,65.7133,63.6198,0.3824,0.3987,0.4611,Arborio
5552,322.51,145.3257,49.3973,0.9405,84.0775,0.9778,5678,0.8319,2.942,0.6708,0.5785,0.0262,0.0089,0.3347,0.9847,194.681,195.6702,200.5117,10.6463,10.5392,10.984,-1.9841,-2.2457,-2.0643,18.1564,19.6244,18.1345,-2226918144,-2251505664,-2375550720,0.6338,0.0295,0.7863,0.0559,0.0091,0.0431,-8.3889,1.0445,-2.0636,95.3144,5.9746,18.134,2010.6759,35.7491,1625.3602,201.5906,128.1401,125.4272,9.915,0.5562,1.0247,-2.4108,0.6083,-0.9382,20.7944,5.017,4.1234,-2401835520,-884874944,-844118400,184.2529,130.2435,126.9951,9.09,0.8612,0.4505,-2.1721,1.4348,-0.1508,19.2962,5.0356,5.498,-1972521984,-917260096,-867517568,0.528,0.5532,0.6308,0.0599,0.0623,0.0721,-0.7374,-0.7941,-0.7502,12.2322,12.5467,11.7217,1944.4333,1974.5897,1978.3359,97.2777,97.7711,100.1868,0.3169,0.0147,0.3929,100.7327,64.0707,62.7175,92.0715,65.1208,63.4983,0.2637,0.2763,0.3151,Jasmine
5209,315.719,143.1193,46.679,0.9453,81.439,0.9788,5322,0.4681,3.066,0.6567,0.569,0.0275,0.009,0.3238,0.9928,205.6836,206.9908,218.4342,12.7312,12.862,13.4833,-1.9331,-2.1153,-2.4706,12.6457,13.1255,13.8312,-2358987776,-2391988480,-2690445824,0.6494,0.059,0.8566,0.0425,0.012,0.0529,-12.2443,-1.4057,-2.4706,189.011,6.0078,13.8313,1884.1482,104.9424,1145.6451,212.2682,129.0837,122.1544,11.9306,0.5773,1.1889,-2.2551,0.7339,1.2906,13.8622,5.4385,6.337,-2525138176,-843754304,-747094272,194.5506,133.3373,126.3907,11.0507,1.1661,0.6876,-2.125,-1.5301,0.9376,13.1493,5.5115,3.3491,-2086898432,-906349632,-805416896,0.6072,0.6313,0.7597,0.0774,0.0808,0.0957,-1.1834,-1.1553,-1.5682,9.592,9.5856,9.917,1857.8582,1843.4375,1543.3323,102.8063,103.4573,109.168,0.3247,0.0295,0.4281,106.0984,64.5405,61.0838,97.2433,66.6638,63.1972,0.3033,0.3154,0.3795,Jasmine
13084,460.91,190.8731,88.5734,0.8858,129.07,0.9803,13347,0.5865,2.155,0.774,0.6762,0.0146,0.0068,0.4573,0.9854,241.4723,243.5253,240.3471,12.0944,11.9714,12.3214,-3.4017,-3.8832,-3.2171,20.6024,23.674,19.4907,-8398343680,-8553907200,-8314436608,0.2367,0.0145,0.955,0.1401,0.0105,0.0469,-0.3338,0.8476,-3.883,2.6111,5.412,23.6515,2173.7241,31.0865,1018.1586,244.2393,126.9962,129.1393,10.8722,0.7521,1.168,-3.867,-0.1792,1.667,23.9494,2.2692,7.6297,-8604038144,-2044513536,-2121534336,224.3189,126.9058,127.1641,10.325,1.0765,0.7604,-3.6793,-1.5179,-0.3092,22.378,7.1862,1.9492,-7146757120,-2041404416,-2050484608,0.8473,0.8983,0.9589,0.0848,0.0888,0.099,-2.7916,-2.9793,-2.4825,15.3656,16.373,13.7369,2882.2612,2000.4072,662.9818,120.7036,121.73,120.14,0.1182,0.0072,0.4774,122.0904,63.4979,64.5701,112.1304,63.4527,63.5824,0.4235,0.449,0.4792,Ipsala
7366,335.637,134.2082,71.0497,0.8484,96.8436,0.9786,7527,0.7737,1.8889,0.8217,0.7216,0.0182,0.0096,0.5207,0.9836,223.6507,223.2711,226.9667,19.7616,19.975,18.4976,-1.575,-1.5446,-1.7579,6.3625,6.2194,7.2712,-4026088448,-4012168960,-4151535616,0.5454,0.0171,0.8901,0.271,0.0147,0.0725,-1.5052,0.8825,-1.7571,3.2901,3.465,7.2688,2104.5161,25.3565,1255.9794,226.8909,128.4966,126.2543,18.1621,0.6152,1.4941,-1.6453,0.9315,-0.9868,6.7585,3.4954,3.6239,-4147303168,-1181212416,-1136386688,208.2372,129.5296,127.9115,16.9736,1.2369,0.2841,-1.5747,1.0632,-2.8973,6.3667,4.3342,9.3946,-3439275008,-1202366976,-1169351808,0.7174,0.7511,0.8406,0.1283,0.1363,0.1417,-1.1234,-1.0926,-1.2471,4.2733,4.1633,4.7457,2254.637,2068.7576,1440.4423,111.8329,111.6436,113.4809,0.2718,0.0085,0.445,113.4522,64.2465,63.1337,104.1259,64.7613,63.9556,0.3588,0.3756,0.4203,Arborio
12501,451.281,185.8183,87.0528,0.8835,126.1617,0.9733,12844,0.6212,2.1345,0.7714,0.679,0.0149,0.007,0.461,0.984,234.5358,238.428,235.786,9.8969,9.1598,9.2318,-1.913,-3.2329,-2.69,19.0095,30.1266,26.4532,-7522735616,-7794890752,-7608148992,0.3461,0.0186,0.9351,0.1355,0.0087,0.0359,-1.3818,-0.4307,-3.2462,4.1328,3.3526,30.236,3105.2595,39.5598,1423.2119,239.3873,126.4204,128.6525,8.4077,0.867,0.9161,-3.0963,0.0783,1.6289,29.3559,2.7409,6.6396,-7861105152,-1933954176,-2010103808,219.5037,127.3635,126.4422,8.0346,0.8761,0.7724,-2.7476,-1.4559,0.6192,26.0732,5.8058,3.6597,-6505739776,-1965932544,-1934666880,0.801,0.8522,0.9159,0.068,0.0703,0.0758,-1.3188,-1.6122,-1.4301,14.0721,15.8275,15.5173,3416.907,2745.4575,1647.78,117.2678,119.2132,117.8918,0.1728,0.0093,0.4675,119.6927,63.2114,64.3263,109.7509,63.6817,63.2207,0.4005,0.4261,0.4579,Ipsala
7439,342.517,140.0552,68.8307,0.8709,97.3223,0.9777,7609,0.6451,2.0348,0.7968,0.6949,0.0188,0.0093,0.4829,0.9825,226.0546,224.8317,232.2153,17.0751,17.2046,16.4262,-1.7991,-1.7644,-2.0155,9.0639,8.8357,10.3648,-4151083520,-4102966272,-4398233088,0.6946,0.0322,0.9106,0.0174,0.0121,0.0644,-23.2683,1.1489,-2.0153,1036.5299,3.9971,10.3642,2612.0813,56.9062,1071.2521,228.6794,129.2676,124.4523,15.6254,0.5597,1.1688,-1.9194,1.6206,-0.8469,9.8955,5.3167,4.0229,-4251534336,-1208758528,-1111734912,210.1588,130.8058,128.0016,14.6668,1.2984,0.0401,-1.804,1.1094,24.838,9.0624,2.8117,617.9214,-3535911680,-1240835456,-1182769536,0.7345,0.7641,0.8793,0.1134,0.1195,0.1291,-1.1708,-1.1383,-1.3074,5.3225,5.1755,5.9234,2262.9475,2090.9077,1158.8918,113.0576,112.4466,116.1318,0.3474,0.0161,0.4554,114.3641,64.632,62.2295,105.1054,65.4012,64.0011,0.3675,0.3823,0.4399,Arborio
15917,515.441,212.7014,97.5204,0.8887,142.3592,0.9705,16400,0.6048,2.1811,0.7529,0.6693,0.0134,0.0061,0.448,0.977,245.8488,245.8039,240.3453,10.3371,10.2802,11.5906,-3.2996,-3.3612,-1.9404,20.9804,21.5905,11.5482,-10615279616,-10610795520,-10110804992,0.1546,0.0236,0.9651,0.0526,0.016,0.0401,2.1649,0.9537,-3.4073,51.6379,4.2061,21.9221,1455.3424,83.7689,980.2601,246.5882,127.453,130.7461,9.2889,0.6884,1.9342,-3.407,-0.912,0.9557,22.2799,2.921,3.9196,-10680363008,-2506961920,-2652724224,226.5888,125.6288,128.5235,8.916,1.6691,0.5399,-3.1939,-1.1388,0.3797,20.3594,4.3657,2.4293,-8881179648,-2428937216,-2553611008,0.8686,0.9191,0.9614,0.0772,0.0803,0.0962,-2.3489,-2.5145,-1.4828,12.9765,13.9943,8.033,3140.0295,1994.8325,744.8051,122.9038,122.8819,120.155,0.0771,0.0118,0.4825,123.276,63.7266,65.3719,113.2763,62.8158,64.261,0.4342,0.4594,0.4806,Ipsala
5562,324.595,148.1419,48.3881,0.9452,84.1532,0.981,5670,0.4691,3.0615,0.6634,0.5681,0.0266,0.0087,0.3227,0.9879,211.3477,213.1271,220.2884,12.222,12.151,12.3401,-1.5048,-1.8968,-2.0776,17.0925,18.631,18.7586,-2671406592,-2720493824,-2923865088,0.6322,0.0412,0.8639,0.0428,0.0116,0.0484,-4.9139,0.1144,-2.0782,79.145,3.0157,18.7621,2020.9321,62.7907,1180.6431,217.5191,128.3326,124.1111,11.196,0.722,1.2563,-2.0862,0.8435,-0.0941,19.971,4.1875,2.7866,-2842380288,-889423872,-826216256,199.3092,131.4245,126.5167,10.43,1.1289,0.7026,-1.841,0.1669,0.7465,18.455,3.0669,2.8083,-2347930112,-937423296,-861892992,0.6405,0.6705,0.7778,0.0774,0.0809,0.0918,-0.2935,-0.3334,-0.619,11.6637,11.8113,11.6883,1964.8079,1921.1041,1578.1495,105.6806,106.5701,110.1582,0.316,0.0206,0.432,108.7656,64.1678,62.0518,99.663,65.7171,63.2577,0.3203,0.3353,0.389,Jasmine
7003,334.538,141.5161,63.4151,0.894,94.4272,0.9827,7126,0.6156,2.2316,0.7863,0.6673,0.0202,0.0091,0.4452,0.9936,223.6079,223.8425,228.1728,27.1726,27.2472,25.3183,-0.7219,-0.7266,-0.9452,3.0626,3.0699,3.713,-3859685632,-3868775168,-4021443840,0.4841,0.0221,0.895,0.2823,0.0178,0.0994,-1.0769,0.4136,-0.9447,2.2311,2.5203,3.7009,1887.2767,36.4052,1057.9603,227.1476,128.3888,125.7827,24.6536,0.6526,1.9677,-0.8039,1.3331,-0.4557,3.3354,5.3176,2.4879,-3979503360,-1120929280,-1071646208,208.5728,129.8799,127.4204,23.1414,1.6766,0.4937,-0.7517,0.5406,0.3225,3.1382,2.7665,1.1039,-3304886272,-1150056960,-1102345216,0.7276,0.7623,0.8572,0.1822,0.1934,0.2008,-0.4292,-0.4079,-0.5619,2.1736,2.1379,2.411,1831.4895,1591.2513,858.3781,111.7995,111.917,114.0841,0.242,0.011,0.4475,113.5686,64.1936,62.8898,104.2826,64.9411,63.7103,0.3638,0.3811,0.4286,Arborio
